3.42        -142170154.913982  -142170154.913982   -142170406.51659 IE:   FE:  
3.43        -142170155.590203  -142170155.590203    -142170407.1788 IE:   FE:  
3.44         -142170155.99395   -142170155.99395  -142170407.578775 IE:   FE:  
3.45        -142170155.869775  -142170155.869775  -142170407.440694 IE:   FE:  
3.46        -142170155.840234  -142170155.840234  -142170407.450845 IE:   FE:  
3.47        -142170156.596021  -142170156.596021  -142170408.182557 IE:   FE:  
3.48        -142170157.834989  -142170157.834989  -142170409.421199 IE:   FE:  
3.49        -142170158.433864  -142170158.433864  -142170410.069043 IE:   FE:  
3.50        -142170158.027667  -142170158.027667  -142170409.705722 IE:   FE:  
3.51        -142170157.450644  -142170157.450644  -142170409.068368 IE:   FE:  
3.52        -142170157.434775  -142170157.434775  -142170409.084591 IE:   FE:  
3.53        -142170158.156204  -142170158.156204  -142170409.792351 IE:   FE:  
3.54        -142170158.823993  -142170158.823993  -142170410.392705 IE:   FE:  
3.55        -142170158.850263  -142170158.850263  -142170410.463906 IE:   FE:  
3.56        -142170158.870041  -142170158.870041  -142170410.448193 IE:   FE:  
3.57         -142170159.49431   -142170159.49431  -142170411.019894 IE:   FE:  
3.58        -142170160.423333  -142170160.423333  -142170412.037581 IE:   FE:  
3.59        -142170160.998965  -142170160.998965  -142170412.629476 IE:   FE:  
3.60        -142170160.603879  -142170160.603879  -142170412.337595 IE:   FE:  
3.61        -142170160.078634  -142170160.078634  -142170411.785219 IE:   FE:  
3.62        -142170160.177782  -142170160.177782  -142170411.851449 IE:   FE:  
3.63        -142170161.060658  -142170161.060658  -142170412.640779 IE:   FE:  
3.64        -142170161.797347  -142170161.797347  -142170413.422411 IE:   FE:  
3.65        -142170161.946843  -142170161.946843  -142170413.629357 IE:   FE:  
3.66        -142170161.879493  -142170161.879493  -142170413.514085 IE:   FE:  
3.67        -142170162.230636  -142170162.230636  -142170413.831136 IE:   FE:  
3.68        -142170162.963268  -142170162.963268  -142170414.597377 IE:   FE:  
3.69         -142170163.52648   -142170163.52648  -142170415.152263 IE:   FE:  
3.70        -142170163.390165  -142170163.390165  -142170415.014738 IE:   FE:  
3.71        -142170162.904011  -142170162.904011  -142170414.605995 IE:   FE:  
3.72        -142170163.140138  -142170163.140138   -142170414.78628 IE:   FE:  
3.73        -142170164.053472  -142170164.053472  -142170415.683077 IE:   FE:  
3.74        -142170164.961464  -142170164.961464  -142170416.567748 IE:   FE:  
3.75        -142170165.198808  -142170165.198808  -142170416.841211 IE:   FE:  
3.76        -142170164.940397  -142170164.940397  -142170416.628935 IE:   FE:  
3.77        -142170164.995917  -142170164.995917  -142170416.670945 IE:   FE:  
